item_id,order_id,product_id,quantity,unit_price
1165,1636,293,1,6453
1166,1636,132,2,1872
1167,1637,213,1,39376
1168,1638,124,5,882
1169,1639,115,3,2094
1170,1640,269,2,1219
1171,1641,166,2,10548
1172,1641,322,2,89416
1173,1641,231,1,1493
1174,1642,270,1,12043
1175,1643,270,5,11630
1176,1644,327,1,14017
1177,1645,331,2,8015
1178,1645,101,1,7455
1179,1646,212,3,17966
1180,1647,287,1,38291
1181,1648,333,1,10665
1182,1649,343,1,9068
1183,1650,223,1,8744
1184,1650,350,1,776
1185,1651,121,1,4430
1186,1652,223,1,8801
1187,1653,185,1,29449
1188,1653,254,2,186
1189,1653,261,2,3893
1190,1654,276,1,1470
1191,1655,199,1,14210
1192,1655,276,2,1499
1193,1655,328,2,2531
1194,1655,338,2,615
1195,1656,169,2,1262
1196,1657,297,1,5923
1197,1658,129,2,557
1198,1659,161,2,1635
1199,1659,340,1,1453
1200,1660,230,3,4044
1201,1661,301,1,6524
1202,1662,184,2,3891
1203,1662,248,3,7812
1204,1662,222,1,2739
1205,1663,156,2,213
1206,1663,179,1,38957
1207,1663,298,2,85259
1208,1664,268,2,9211
1209,1665,324,1,371
1210,1665,230,1,4403
1211,1665,349,2,4786
1212,1666,323,2,4404
1213,1666,157,3,8078
1214,1666,213,5,40373
1215,1667,184,1,3835
1216,1667,167,1,1033
1217,1667,170,1,1032
1218,1668,320,1,3812
1219,1669,263,1,9997
1220,1669,280,2,7045
1221,1669,136,2,7195
1222,1669,227,2,296
1223,1670,140,1,13102
1224,1670,282,1,14068
1225,1671,140,1,11928
1226,1671,306,5,9995
1227,1671,229,5,1748
1228,1672,318,2,4987
1229,1672,301,2,7087
1230,1673,217,3,824
1231,1673,188,1,7630
1232,1674,167,1,1081
1233,1675,265,1,470
1234,1676,215,2,822
1235,1677,224,3,11048
1236,1678,245,5,1526
1237,1678,279,1,908
1238,1678,246,1,30620
1239,1679,171,1,1804
1240,1679,177,2,9200
1241,1680,210,1,28759
1242,1680,335,1,44161
1243,1681,300,2,46790
1244,1682,213,1,39942
1245,1682,214,1,80823
1246,1683,193,1,12712
1247,1683,184,2,4114
1248,1684,179,5,38486
1249,1684,157,1,8154
1250,1685,206,3,2873
1251,1686,101,3,7471
1252,1687,330,1,7093
1253,1687,114,2,206
1254,1688,154,1,5928
1255,1689,114,2,202
1256,1690,265,3,493
1257,1690,165,2,5867
1258,1690,219,2,1837
1259,1690,217,2,836
1260,1691,145,5,2931
1261,1691,191,1,584
1262,1692,188,1,8268
1263,1693,180,1,35354
1264,1693,125,2,1655
1265,1694,181,1,762
1266,1694,139,1,1708
1267,1695,314,2,8519
1268,1695,299,5,433
1269,1696,178,1,3462
1270,1696,314,1,8373
1271,1697,302,3,43494
1272,1698,261,2,3687
1273,1698,264,1,47859
1274,1698,131,2,40018
1275,1699,101,1,7623
1276,1700,307,2,7469
1277,1701,125,2,1659
1278,1701,166,2,10885
1279,1702,278,1,38364
1280,1702,163,2,504
1281,1702,350,5,771
1282,1703,341,1,3371
1283,1704,132,1,1735
1284,1705,126,1,4613
1285,1705,105,1,1945
1286,1705,120,2,3627
1287,1706,199,1,14705
1288,1707,109,1,308
1289,1708,342,1,29430
1290,1708,236,1,29468
1291,1709,305,1,2732
1292,1710,241,2,1324
1293,1711,203,2,37510
1294,1712,210,1,27896
1295,1713,304,1,12285
1296,1713,192,1,1284
1297,1713,281,1,4327
1298,1714,122,5,302
1299,1715,128,2,5936
1300,1716,149,1,997
1301,1717,143,1,1487
1302,1717,227,1,321
1303,1717,263,3,9686
1304,1718,287,1,37655
1305,1718,246,3,33150
1306,1719,347,1,7520
1307,1720,329,2,5582
1308,1720,271,2,3191
1309,1720,103,1,1074
1310,1721,244,1,2800
1311,1721,309,1,4502
1312,1721,140,1,13115
1313,1722,330,2,7000
1314,1723,282,1,13749
1315,1723,300,2,45535
1316,1723,305,5,2545
1317,1723,118,3,326
1318,1724,304,1,12596
1319,1724,306,1,9302
1320,1724,143,1,1532
1321,1724,120,2,3756
1322,1725,307,3,7351
1323,1725,138,3,8885
1324,1726,182,1,10848
1325,1726,216,1,3130
1326,1726,347,1,7278
1327,1727,172,1,2876
1328,1727,174,2,48350
1329,1727,337,2,11927
1330,1728,122,1,308
1331,1728,155,1,5273
1332,1729,115,1,2199
1333,1730,126,2,4535
1334,1730,277,5,3028
1335,1731,126,1,4741
1336,1732,341,1,3179
1337,1732,121,1,4184
1338,1732,167,2,1043
1339,1733,169,5,1331
1340,1734,214,1,75453
1341,1735,151,1,23617
1342,1736,336,3,4410
1343,1736,175,2,3525
1344,1736,220,2,210
1345,1737,240,1,48490
1346,1738,255,1,2077
1347,1739,277,1,3024
1348,1739,315,5,1430
1349,1740,240,1,48739
1350,1741,269,1,1207
1351,1741,177,2,8924
1352,1742,272,3,5798
1353,1742,142,2,29085
1354,1742,200,1,2342
1355,1743,122,1,317
1356,1743,203,2,37045
1357,1744,200,3,2461
1358,1744,301,2,7158
1359,1745,293,2,6091
1360,1745,225,1,4590
1361,1746,281,2,4148
1362,1746,347,1,7638
1363,1746,253,2,557
1364,1746,216,1,3184
1365,1747,219,1,1740
1366,1747,345,1,2841
1367,1748,254,1,198
1368,1749,300,1,44529
1369,1749,324,2,376
1370,1750,247,2,3323
1371,1751,231,1,1418
1372,1751,217,1,850
1373,1752,160,5,14114
1374,1752,151,2,24435
1375,1752,298,1,87976
1376,1753,102,1,1919
1377,1753,205,3,807
1378,1754,187,1,23392
1379,1754,336,2,4715
1380,1755,325,1,2194
1381,1756,307,2,6881
1382,1757,149,2,987
1383,1757,123,5,14257
1384,1758,249,5,1879
1385,1758,104,2,9790
1386,1759,338,1,642
1387,1760,150,1,11260
1388,1760,109,3,322
1389,1761,134,1,2097
1390,1762,185,1,29123
1391,1763,160,2,14128
1392,1763,295,1,7499
1393,1764,167,1,1076
1394,1765,204,3,586
1395,1765,218,1,31532
1396,1765,219,1,1749
1397,1766,316,2,9228
1398,1766,283,2,63635
1399,1766,339,3,40019
1400,1766,251,1,4703
1401,1767,146,1,1914
1402,1768,285,1,1510
1403,1768,286,5,43331
1404,1769,323,1,4585
1405,1770,172,3,2973
1406,1771,280,5,7280
1407,1771,324,1,375
1408,1772,189,1,13298
1409,1773,142,1,30643
1410,1773,224,2,12037
1411,1773,114,3,215
1412,1774,223,1,8598
1413,1775,224,5,11618
1414,1776,326,1,76459
1415,1777,208,1,2633
1416,1777,188,2,7625
1417,1778,248,1,8106
1418,1779,275,1,10043
1419,1780,230,1,4308
1420,1781,190,1,952
1421,1781,290,1,1806
1422,1782,337,5,11873
1423,1782,322,1,84794
1424,1783,205,2,778
1425,1784,321,3,29706
1426,1784,214,1,76755
1427,1785,268,1,8867
1428,1786,137,1,3148
1429,1786,197,3,1288
1430,1786,158,3,2680
1431,1787,115,2,2234
1432,1787,343,1,9280
1433,1787,213,1,39166
1434,1788,205,3,812
1435,1788,239,1,7606
1436,1788,348,1,1911
1437,1789,302,1,43866
1438,1790,165,1,5951
1439,1790,172,2,2734
1440,1790,198,3,3176
1441,1791,350,2,784
1442,1791,167,1,1082
1443,1792,149,1,1038
1444,1792,188,1,7616
1445,1793,135,1,3595
1446,1794,113,2,1150
1447,1794,109,1,311
1448,1795,187,1,24258
1449,1795,174,1,45640
1450,1795,237,2,728
1451,1796,301,1,6737
1452,1796,103,1,1022
1453,1796,166,3,10463
1454,1797,206,1,2920
1455,1797,295,1,7744
1456,1797,178,5,3295
1457,1797,349,1,5230
1458,1798,108,1,1381
1459,1798,274,2,66813
1460,1799,328,1,2455
1461,1800,124,2,875
1462,1800,260,1,9131
1463,1800,349,1,5046
1464,1801,134,3,2023
1465,1801,239,2,7602
1466,1802,228,2,35930
1467,1802,152,3,29969
1468,1802,312,2,65192
1469,1803,310,1,4281
1470,1804,180,1,34202
1471,1804,177,1,9053
1472,1805,102,1,1935
1473,1805,221,2,1587
1474,1806,187,1,24239
1475,1806,276,1,1401
1476,1807,293,1,6503
1477,1807,101,1,7548
1478,1808,202,1,23796
1479,1809,322,2,83372
1480,1810,204,3,579
1481,1810,207,2,6487
1482,1810,134,1,1991
1483,1811,215,1,826
1484,1811,165,1,6143
1485,1812,237,3,699
1486,1813,339,3,38292
1487,1813,341,2,3258
1488,1814,137,2,3088
1489,1814,331,2,7932
1490,1814,161,1,1505
1491,1814,277,1,3033
1492,1815,159,1,919
1493,1815,135,2,3702
1494,1816,126,2,4335
1495,1816,259,1,83128
1496,1817,228,5,39304
1497,1817,256,2,1420
1498,1818,119,2,3952
1499,1819,140,2,12033
1500,1819,241,1,1225
1501,1819,286,2,43105
1502,1820,248,1,8081
1503,1820,266,1,4831
1504,1820,318,3,4833
1505,1821,262,1,75401
1506,1821,333,1,10362
1507,1821,196,2,1899
1508,1821,335,1,41955
1509,1822,302,1,44793
1510,1823,279,1,937
1511,1823,320,1,3602
1512,1824,220,1,208
1513,1824,312,1,62334
1514,1825,337,1,11844
1515,1826,268,2,9230
1516,1827,221,1,1710
1517,1827,287,1,37731
1518,1827,216,1,3291
1519,1828,149,2,970
1520,1829,321,3,28644
1521,1829,178,1,3478
1522,1829,260,1,9188
1523,1830,204,2,611
1524,1831,233,3,4708
1525,1832,258,1,7029
1526,1832,335,1,43557
1527,1832,247,1,3174
1528,1833,249,3,1998
1529,1834,285,2,1379
1530,1834,113,1,1132
1531,1835,223,1,9279
1532,1835,207,1,6433
1533,1836,314,1,8157
1534,1836,136,1,6929
1535,1836,133,2,640
1536,1836,194,2,35619
1537,1837,313,2,1405
1538,1838,186,1,1179
1539,1839,130,3,2662
1540,1839,293,3,6109
1541,1839,218,5,31342
1542,1839,148,2,10494
1543,1840,263,1,10283
1544,1840,117,2,9611
1545,1840,234,1,6718
1546,1841,215,1,773
1547,1841,306,1,9382
1548,1842,295,1,7636
1549,1842,266,1,5097
1550,1842,296,2,546
1551,1843,191,1,596
1552,1844,143,3,1506
1553,1844,211,1,4533
1554,1844,297,1,5554
1555,1845,137,2,3143
1556,1845,255,2,2108
1557,1846,316,1,8869
1558,1847,180,1,35930
1559,1847,178,3,3388
1560,1847,138,1,9122
1561,1848,336,1,4685
1562,1849,259,1,78422
1563,1850,116,1,1191
1564,1850,289,3,9133
1565,1851,260,1,8962
1566,1851,151,2,23867
1567,1852,319,1,1377
1568,1853,147,5,2294
1569,1853,303,1,80011
1570,1854,217,1,847
1571,1855,126,1,4758
1572,1855,329,1,5274
1573,1855,157,2,8436
1574,1856,147,5,2312
1575,1857,146,1,1908
1576,1858,106,1,25281
1577,1858,263,1,9431
1578,1858,246,1,30276
1579,1858,238,3,1178
1580,1859,311,1,4990
1581,1860,282,1,14354
1582,1861,320,1,3833
1583,1862,169,1,1235
1584,1862,263,2,10055
1585,1862,279,1,896
1586,1862,114,1,201
1587,1863,196,1,1831
1588,1863,309,1,4355
1589,1864,341,1,3329
1590,1864,225,3,4593
1591,1864,298,2,88374
1592,1865,190,1,937
1593,1865,284,2,1902
1594,1865,291,2,3636
1595,1866,221,1,1640
1596,1866,129,2,552
1597,1867,329,2,5185
1598,1867,339,1,40060
1599,1867,201,5,24823
1600,1867,211,1,4535
1601,1868,206,1,3075
1602,1869,324,2,405
1603,1869,238,2,1159
1604,1870,324,2,388
1605,1871,181,1,798
1606,1871,111,2,1160
1607,1871,175,1,3411
1608,1871,140,2,12451
1609,1872,149,2,1019
1610,1873,334,5,1202
1611,1874,110,1,2828
1612,1874,128,2,6007
1613,1874,112,3,1023
1614,1875,225,1,4450
1615,1875,313,1,1484
1616,1876,305,5,2621
1617,1877,341,1,3308
1618,1878,231,1,1455
1619,1879,236,3,28456
1620,1880,253,1,571
1621,1881,252,1,12550
1622,1882,238,1,1151
1623,1882,295,1,7684
1624,1882,142,1,29775
1625,1883,286,1,42383
1626,1883,264,3,46484
1627,1883,242,2,3256
1628,1884,173,1,10156
1629,1885,283,1,61736
1630,1885,300,1,45581
1631,1886,327,1,13603
1632,1887,246,1,30944
1633,1887,196,5,1931
1634,1888,219,3,1737
1635,1889,245,5,1492
1636,1889,110,1,2866
1637,1890,323,2,4577
1638,1891,122,1,296
1639,1891,209,2,78586
1640,1891,178,3,3223
1641,1892,338,2,620
1642,1893,268,2,8499
1643,1893,213,2,38953
1644,1893,154,1,6224
1645,1894,295,2,7500
1646,1895,223,2,8509
1647,1895,224,1,11390
1648,1896,224,2,11139
1649,1896,128,1,5794
1650,1897,273,1,1460
1651,1897,140,1,11947
1652,1898,345,1,2936
1653,1898,310,5,4026
1654,1898,175,5,3362
1655,1898,187,2,22144
1656,1899,336,3,4651
1657,1899,241,1,1287
1658,1900,231,1,1422
1659,1901,155,1,5705
1660,1902,164,2,48839
1661,1902,235,1,1236
1662,1902,157,1,7880
1663,1903,340,1,1323
1664,1904,283,1,64555
1665,1904,172,2,2911
1666,1905,170,1,1009
1667,1906,228,1,36018
1668,1906,278,2,37683
1669,1907,140,1,12284
1670,1908,102,1,1921
1671,1909,330,5,6477
1672,1910,220,1,217
1673,1911,148,1,10265
1674,1911,193,1,12271
1675,1911,121,3,4523
1676,1911,269,1,1264
1677,1912,104,1,9623
1678,1912,187,2,23919
1679,1912,118,3,311
1680,1913,235,2,1325
1681,1914,258,2,6739
1682,1914,109,1,297
1683,1915,201,2,25874
1684,1916,320,1,3540
1685,1916,173,1,10624
1686,1916,178,2,3204
1687,1917,315,1,1369
1688,1917,201,3,24385
1689,1918,194,1,36404
1690,1919,324,1,398
1691,1919,129,1,553
1692,1919,334,2,1212
1693,1920,132,2,1745
1694,1921,102,1,1923
1695,1921,199,5,14701
1696,1922,246,1,30457
1697,1922,314,2,8703
1698,1922,291,1,3730
1699,1923,345,1,2833
1700,1923,269,1,1227
1701,1923,274,2,67378
1702,1923,254,1,181
1703,1924,172,1,2943
1704,1925,129,3,580
1705,1925,342,2,28367
1706,1926,188,2,7629
1707,1926,336,2,4595
1708,1926,122,2,295
1709,1926,279,1,868
1710,1927,101,2,7478
1711,1928,332,1,499
1712,1929,229,1,1598
1713,1929,218,1,31133
1714,1930,296,1,529
1715,1930,334,5,1216
1716,1930,200,1,2504
1717,1931,303,1,77702
1718,1931,114,1,218
1719,1932,168,2,2657
1720,1932,167,1,1017
1721,1932,259,5,79262
1722,1932,261,1,3619
1723,1933,258,1,7035
1724,1933,174,1,46513
1725,1934,199,1,13815
1726,1935,216,5,3234
1727,1935,190,2,906
1728,1935,160,3,13905
1729,1936,315,1,1362
1730,1937,204,1,585
1731,1937,265,1,471
1732,1938,200,5,2276
1733,1939,175,5,3326
1734,1940,325,1,2321
1735,1940,244,2,2946
1736,1941,165,1,5990
1737,1942,164,1,53584
1738,1942,204,3,587
1739,1942,307,1,7311
1740,1943,344,5,3316
1741,1944,181,3,798
1742,1944,247,3,3342
1743,1945,214,5,74418
1744,1945,236,1,29468
1745,1945,127,1,8387
1746,1945,129,1,567
1747,1946,124,1,872
1748,1947,308,2,2089
1749,1947,192,1,1256
1750,1947,186,2,1186
1751,1947,318,2,4864
1752,1948,188,5,7686
1753,1948,196,5,1906
1754,1949,310,2,4053
1755,1949,155,3,5749
1756,1950,180,2,36271
1757,1950,259,1,80541
1758,1950,278,1,38987
1759,1951,346,2,1137
1760,1951,290,1,1719
1761,1952,347,3,7564
1762,1952,246,2,30625
1763,1953,284,1,2032
1764,1953,286,2,42980
1765,1954,317,3,31399
1766,1954,235,1,1306
1767,1954,197,3,1270
1768,1955,217,2,800
1769,1956,337,5,11357
1770,1957,132,3,1787
1771,1958,213,1,38432
1772,1958,340,1,1410
1773,1959,159,1,970
1774,1959,312,1,64684
1775,1960,187,1,23679
1776,1961,257,5,7137
1777,1961,149,1,980
1778,1962,252,1,12075
1779,1963,341,1,3457
1780,1964,193,1,13040
1781,1964,225,2,4333
1782,1965,222,3,2563
1783,1965,279,1,900
1784,1966,250,1,12610
1785,1966,348,3,1749
1786,1966,139,1,1803
1787,1966,193,1,12009
1788,1967,121,2,4499
1789,1968,298,2,81543
1790,1969,119,1,4283
1791,1970,244,2,3078
1792,1970,167,2,1084
1793,1971,343,1,8982
1794,1972,290,2,1726
1795,1973,236,2,28520
1796,1973,319,2,1280
1797,1973,178,2,3469
1798,1974,310,1,3957
1799,1974,244,2,2857
1800,1974,319,1,1362
1801,1975,227,3,325
1802,1975,274,5,67611
1803,1976,320,5,3804
1804,1976,331,1,8039
1805,1976,341,5,3390
1806,1976,193,1,12113
1807,1977,206,1,2846
1808,1978,202,1,23754
1809,1978,311,1,5267
1810,1979,158,1,2733
1811,1979,313,1,1489
1812,1979,108,2,1409
1813,1979,140,1,13016
1814,1980,117,3,9825
1815,1980,206,1,2894
1816,1981,248,2,8273
1817,1982,269,5,1176
1818,1982,146,3,1795
1819,1983,307,3,6898
1820,1983,203,3,37082
1821,1983,217,2,829
1822,1984,183,3,3340
1823,1984,317,1,31211
1824,1985,166,1,10846
1825,1986,347,1,7681
1826,1987,297,2,5802
1827,1987,281,1,4513
1828,1988,180,2,34972
1829,1989,166,1,10871
1830,1990,244,1,2818
1831,1991,280,1,7244
1832,1992,115,3,2172
1833,1992,298,1,84932
1834,1992,264,1,47243
1835,1993,192,2,1314
1836,1994,287,1,36267
1837,1995,144,1,3291
1838,1996,202,1,22957
1839,1996,286,1,40834
1840,1997,102,2,1939
1841,1997,145,2,2960
1842,1998,298,2,89091
1843,1998,159,2,931
1844,1999,226,1,2146
1845,1999,319,2,1359
1846,1999,249,1,1952
1847,2000,122,1,309
1848,2001,201,5,24940
1849,2002,236,1,30212
1850,2003,268,1,8749
1851,2004,194,5,34134
1852,2005,153,2,11921
1853,2005,154,1,6221
1854,2005,108,1,1484
1855,2006,248,1,7900
1856,2006,347,2,7104
1857,2007,347,3,7128
1858,2007,333,1,11084
1859,2008,234,1,6480
1860,2008,235,1,1318
1861,2009,296,1,513
1862,2009,336,1,4392
1863,2009,175,2,3476
1864,2009,240,2,46897
1865,2010,313,1,1497
1866,2010,273,1,1537
1867,2011,328,1,2434
1868,2012,260,2,9051
1869,2013,276,2,1380
1870,2014,121,1,4202
1871,2015,238,2,1215
1872,2016,325,1,2334
1873,2017,208,1,2617
1874,2018,183,1,3279
1875,2019,101,3,7780
1876,2019,281,2,4473
1877,2020,151,1,22961
1878,2020,217,1,815
1879,2021,318,2,5089
1880,2021,345,1,2866
1881,2022,132,1,1862
1882,2023,199,3,14249
1883,2024,103,1,1007
1884,2024,164,1,53184
1885,2025,105,1,1868
1886,2026,219,1,1813
1887,2027,302,2,43587
1888,2028,287,2,36633
1889,2029,249,5,1973
1890,2030,101,2,7494
1891,2031,102,1,1875
1892,2032,307,2,7471
1893,2032,205,1,798
1894,2033,132,1,1760
1895,2033,185,1,28688
1896,2033,315,1,1453
1897,2034,340,3,1347
1898,2034,113,1,1104
1899,2034,184,1,3969
1900,2034,229,1,1596
1901,2035,283,1,60943
1902,2035,179,5,39704
1903,2036,253,1,557
1904,2036,194,1,34266
1905,2037,184,1,4105
1906,2038,219,1,1787
1907,2038,215,1,778
1908,2038,281,5,4214
1909,2039,349,1,5204
1910,2039,161,1,1633
1911,2040,230,2,4218
1912,2040,102,3,1957
1913,2040,281,2,4461
1914,2041,331,1,8431
1915,2042,195,1,7328
1916,2042,346,1,1146
1917,2042,280,2,6893
1918,2043,304,1,12284
1919,2044,227,2,325
1920,2045,275,1,10297
1921,2046,241,1,1245
1922,2046,158,1,2775
1923,2047,324,1,400
1924,2048,123,1,14239
1925,2048,200,3,2356
1926,2049,219,5,1833
1927,2049,334,1,1241
1928,2050,143,2,1426
1929,2050,147,2,2352
1930,2050,130,1,2558
1931,2051,170,1,1045
1932,2051,218,1,31914
1933,2052,233,2,4513
1934,2052,251,2,5033
1935,2053,332,1,500
1936,2054,315,2,1466
1937,2055,327,3,12967
1938,2055,321,1,29752
1939,2056,201,5,26083
1940,2057,157,2,8363
1941,2057,155,3,5638
1942,2057,234,3,6463
1943,2058,265,5,483
1944,2059,202,2,23910
1945,2059,232,2,1572
1946,2060,220,1,219
1947,2060,202,2,24145
1948,2060,279,1,910
1949,2060,163,1,504
1950,2061,301,2,7062
1951,2061,342,2,28368
1952,2062,265,1,494
1953,2062,269,1,1263
1954,2063,204,2,609
1955,2064,135,2,3847
1956,2064,199,1,13907
1957,2065,313,1,1454
1958,2065,191,5,604
1959,2065,246,1,31973
1960,2066,154,1,6221
1961,2066,336,2,4787
1962,2066,257,2,7203
1963,2067,301,5,6747
1964,2067,247,3,3224
1965,2068,337,1,11813
1966,2068,273,2,1455
1967,2068,228,1,36805
1968,2069,179,1,40514
1969,2069,274,1,72822
1970,2069,110,2,2774
1971,2070,220,1,218
1972,2070,346,2,1160
1973,2071,107,2,67240
1974,2072,156,2,212
1975,2072,200,1,2441
1976,2073,104,1,9389
1977,2074,255,1,2091
1978,2074,188,2,7539
1979,2075,123,2,14793
1980,2076,275,1,9997
1981,2076,306,1,9817
1982,2076,201,2,25824
1983,2077,216,1,3200
1984,2078,136,5,6812
1985,2079,120,1,3691
1986,2079,175,3,3389
1987,2080,181,1,786
1988,2080,195,5,7487
1989,2081,111,1,1157
1990,2082,208,5,2568
1991,2083,193,1,12434
1992,2083,245,2,1451
1993,2083,171,2,1919
1994,2083,305,2,2771
1995,2084,274,2,71362
1996,2085,184,2,3870
1997,2085,108,1,1472
1998,2085,213,3,40596
1999,2086,282,2,13554
2000,2087,208,2,2591
2001,2088,340,1,1366
2002,2088,166,5,10736
2003,2089,349,1,5103
2004,2090,228,1,38526
2005,2091,273,3,1477
2006,2091,180,2,35927
2007,2092,150,2,10993
2008,2092,248,3,7724
2009,2092,286,1,42490
2010,2093,203,2,39909
2011,2093,245,3,1578
2012,2093,197,1,1304
2013,2094,343,2,8907
2014,2095,196,1,1819
2015,2095,343,1,9482
2016,2096,265,5,478
2017,2097,118,2,310
2018,2097,345,1,2914
2019,2097,188,1,7749
2020,2098,212,2,18647
2021,2099,198,1,3085
2022,2099,147,2,2389
2023,2099,287,3,36993
2024,2100,315,2,1381
2025,2100,119,3,4257
2026,2101,129,3,545
2027,2101,101,1,7390
2028,2102,111,3,1117
2029,2102,322,1,84922
2030,2102,115,1,2183
2031,2103,300,1,45055
2032,2104,226,1,2265
2033,2104,289,2,9715
2034,2105,116,1,1158
2035,2105,203,3,39011
2036,2105,150,1,10786
2037,2105,139,5,1716
2038,2106,114,1,208
2039,2106,331,1,8343
2040,2107,290,3,1788
2041,2108,246,1,32331
2042,2109,210,3,29931
2043,2110,278,2,39740
2044,2111,146,1,1854
2045,2111,193,1,12563
2046,2111,219,3,1737
2047,2111,156,1,227
2048,2112,170,1,1017
2049,2112,207,2,6028
2050,2113,137,3,3124
2051,2114,345,1,2834
2052,2114,336,1,4417
2053,2115,232,5,1590
2054,2115,304,2,11868
2055,2116,197,1,1191
2056,2116,166,1,11039
2057,2117,233,5,4423
2058,2118,284,1,1953
2059,2119,120,5,3614
2060,2119,277,1,3041
2061,2119,315,3,1478
2062,2120,137,2,3024
2063,2120,220,1,203
2064,2121,168,2,2483
2065,2121,135,1,3759
2066,2121,243,1,1524
2067,2122,248,2,8486
2068,2123,167,1,1064
2069,2123,243,5,1481
2070,2124,232,2,1558
2071,2125,330,1,6477
2072,2125,127,1,8432
2073,2126,221,1,1595
2074,2126,312,5,63810
2075,2126,174,2,47921
2076,2126,115,1,2056
2077,2127,206,1,3111
2078,2127,122,1,323
2079,2127,272,2,5425
2080,2128,114,1,211
2081,2128,309,1,4449
2082,2129,113,1,1128
2083,2130,142,2,30188
2084,2130,276,2,1467
2085,2131,104,5,9372
2086,2132,221,2,1657
2087,2132,194,1,34723
2088,2132,332,2,529
2089,2133,264,1,47174
2090,2133,159,2,955
2091,2133,323,1,4608
2092,2133,254,1,183
2093,2134,275,2,10099
2094,2134,258,2,6517
2095,2135,173,1,10422
2096,2136,175,1,3459
2097,2137,194,3,36587
2098,2137,124,1,929
2099,2138,297,2,6013
2100,2138,159,1,967
2101,2138,323,2,4508
2102,2138,214,1,74739
2103,2139,197,3,1292
2104,2139,297,1,5838
2105,2140,304,1,12522
2106,2141,193,1,12715
2107,2142,231,1,1417
2108,2143,232,1,1579
2109,2143,115,1,2109
2110,2144,112,2,994
2111,2145,107,2,71309
2112,2146,147,1,2392
2113,2147,350,1,777
2114,2148,130,1,2814
2115,2149,233,2,4441
2116,2149,196,1,1893
2117,2149,305,1,2653
2118,2150,287,2,37838
2119,2150,183,1,3154
2120,2151,131,2,36538
2121,2151,229,2,1707
2122,2152,171,2,1905
2123,2153,295,1,7435
2124,2154,208,1,2661
2125,2154,168,5,2591
2126,2155,186,3,1185
2127,2156,311,3,5422
2128,2156,248,3,8139
2129,2156,233,1,4691
2130,2157,319,1,1365
2131,2157,295,2,7731
2132,2157,306,1,9521
2133,2157,173,1,10225
2134,2158,346,1,1092
2135,2158,127,1,9038
2136,2158,224,1,11256
2137,2158,285,1,1404
2138,2159,113,3,1093
2139,2160,314,3,8386
2140,2161,315,3,1433
2141,2161,210,2,28897
2142,2161,259,1,81003
2143,2162,176,1,5230
2144,2162,172,1,2811
2145,2163,172,1,2990
2146,2164,135,2,3761
2147,2164,285,1,1522
2148,2164,340,3,1417
2149,2165,212,1,18821
2150,2165,147,5,2349
2151,2165,279,1,946
2152,2165,217,1,781
2153,2166,172,3,2878
2154,2167,223,1,9198
2155,2167,255,1,2001
2156,2167,163,3,524
2157,2168,306,1,9828
2158,2169,162,3,754
2159,2169,323,3,4250
2160,2170,258,1,6500
2161,2171,160,1,13397
2162,2172,216,3,3088
2163,2172,263,1,10203
2164,2173,146,2,1907
2165,2173,307,1,7156
2166,2173,327,2,13015
2167,2173,334,1,1307
2168,2174,149,3,1030
2169,2175,261,1,3736
2170,2176,240,3,48940
2171,2177,295,1,7619
2172,2177,305,1,2702
2173,2178,260,3,9055
2174,2179,160,1,13806
2175,2180,121,1,4426
2176,2180,234,2,6715
2177,2180,339,1,37797
2178,2181,270,1,11637
2179,2182,111,3,1139
2180,2183,170,2,1023
2181,2183,200,1,2399
2182,2183,251,3,5068
2183,2183,337,3,12190
2184,2184,110,1,2758
2185,2185,157,3,7889
2186,2186,243,3,1477
2187,2186,322,2,90434
2188,2187,141,3,913
2189,2188,198,1,3186
2190,2189,214,3,79665
2191,2190,135,5,3765
2192,2190,210,2,27741
2193,2191,219,2,1866
2194,2192,139,1,1801
2195,2192,102,1,1916
2196,2193,349,1,5122
2197,2194,271,1,3386
2198,2195,263,1,10235
2199,2196,345,1,2816
2200,2196,263,3,9548
2201,2196,281,5,4150
2202,2197,315,2,1468
2203,2197,216,1,3116
2204,2197,228,1,36981
2205,2198,156,5,226
2206,2198,116,1,1156
2207,2199,144,3,3505
2208,2199,241,3,1209
2209,2199,189,2,13211
2210,2200,287,5,36051
2211,2201,333,1,10781
2212,2202,276,2,1507
2213,2202,158,5,2842
2214,2202,249,1,1834
2215,2203,243,3,1474
2216,2203,238,2,1181
2217,2204,174,2,46192
2218,2204,203,1,39162
2219,2204,323,3,4407
2220,2205,347,5,7381
2221,2206,168,1,2613
2222,2206,292,1,1634
2223,2206,272,2,5465
2224,2207,173,2,9990
2225,2207,240,1,49582
2226,2208,269,3,1268
2227,2209,258,1,6692
2228,2210,274,5,68837
2229,2210,316,1,9189
2230,2210,172,2,2897
2231,2211,122,1,317
2232,2212,345,1,2893
2233,2213,162,5,720
2234,2213,285,3,1432
2235,2214,164,1,51726
2236,2214,192,1,1340
2237,2215,120,2,3813
2238,2215,110,1,2809
2239,2215,239,1,8136
2240,2216,204,1,568
2241,2217,226,1,2171
2242,2217,143,5,1533
2243,2218,211,2,4352
2244,2219,249,3,1882
2245,2219,271,1,3302
2246,2220,195,1,7471
2247,2220,350,1,781
2248,2221,200,2,2421
2249,2221,135,1,3616
2250,2222,328,5,2407
